danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,added_at,albumid,artists,genre,imagehref,trackName,popularity
0.426,0.476,2,-6.64,1,0.0741,0.185,0,0.327,0.169,179.793,audio_features,5vtyFzfLkCSJvXEZFjQAa1,spotify:track:5vtyFzfLkCSJvXEZFjQAa1,https://api.spotify.com/v1/tracks/5vtyFzfLkCSJvXEZFjQAa1,https://api.spotify.com/v1/audio-analysis/5vtyFzfLkCSJvXEZFjQAa1,232759,4,2017-04-13T02:57:07Z,7snbuY5lclMPDpvdNmixPs,Chelsea Cutler,electropop,https://i.scdn.co/image/ab67616d0000b2736b52e929c90ac104f7ae6271,Your Shirt,58
0.5,0.292,0,-8.554,1,0.0323,0.746,0,0.188,0.37,145.879,audio_features,1almCHdsfikRPfVB9VrEdT,spotify:track:1almCHdsfikRPfVB9VrEdT,https://api.spotify.com/v1/tracks/1almCHdsfikRPfVB9VrEdT,https://api.spotify.com/v1/audio-analysis/1almCHdsfikRPfVB9VrEdT,185200,4,2017-04-12T15:52:15Z,3Yk19X5zgXDSrG8uqrPnXC,Alex & Sierra,australian pop,https://i.scdn.co/image/ab67616d0000b273925b6102fc5edac08ec995b5,Little Do You Know,81
0.783,0.467,6,-9.474,1,0.0503,0.729,0.809,0.109,0.236,90.838,audio_features,0hNduWmlWmEmuwEFcYvRu1,spotify:track:0hNduWmlWmEmuwEFcYvRu1,https://api.spotify.com/v1/tracks/0hNduWmlWmEmuwEFcYvRu1,https://api.spotify.com/v1/audio-analysis/0hNduWmlWmEmuwEFcYvRu1,237793,4,2017-04-12T15:50:23Z,4Ky2PpWb26OxNabAMffyBw,Petit Biscuit,new french touch,https://i.scdn.co/image/ab67616d0000b273014080d39d56c94c0b285362,Sunset Lover,78
0.62,0.803,10,-5.492,1,0.0399,0.202,0.00000161,0.0882,0.456,127.977,audio_features,2LTrS4qlcYBZc01WHlM5OK,spotify:track:2LTrS4qlcYBZc01WHlM5OK,https://api.spotify.com/v1/tracks/2LTrS4qlcYBZc01WHlM5OK,https://api.spotify.com/v1/audio-analysis/2LTrS4qlcYBZc01WHlM5OK,197153,4,2017-04-12T15:49:29Z,46ncgGaNAV9TaQzVfAOTld,Syn Cole,big room,https://i.scdn.co/image/ab67616d0000b273b1b6bb849bec8704a2a7a890,It's You - Broiler Remix,51
0.628,0.84,11,-5.336,1,0.0418,0.00883,0.0000353,0.14,0.455,95.013,audio_features,0Ru8m9HxSj45gURwQhAlYK,spotify:track:0Ru8m9HxSj45gURwQhAlYK,https://api.spotify.com/v1/tracks/0Ru8m9HxSj45gURwQhAlYK,https://api.spotify.com/v1/audio-analysis/0Ru8m9HxSj45gURwQhAlYK,206773,4,2017-04-12T15:49:14Z,7jJdFic5YXGnrFUjultwMf,Glades,australian pop,https://i.scdn.co/image/ab67616d0000b2731e8214dcda9da52ab6b59878,Skylines,37
0.589,0.72,0,-6.706,1,0.0273,0.161,0.00013,0.0995,0.353,128.014,audio_features,7GWaGnbGZEg1Pquhr07cVz,spotify:track:7GWaGnbGZEg1Pquhr07cVz,https://api.spotify.com/v1/tracks/7GWaGnbGZEg1Pquhr07cVz,https://api.spotify.com/v1/audio-analysis/7GWaGnbGZEg1Pquhr07cVz,187915,4,2017-04-12T15:48:49Z,02d4EXbFk2E0GPMP7XGnXb,Glades,australian pop,https://i.scdn.co/image/ab67616d0000b273043d6b8a11fa2c6950ec97c1,Drive,45
0.589,0.651,6,-5.097,1,0.0306,0.0291,0.0000032,0.111,0.166,90.011,audio_features,7gHs73wELdeycvS48JfIos,spotify:track:7gHs73wELdeycvS48JfIos,https://api.spotify.com/v1/tracks/7gHs73wELdeycvS48JfIos,https://api.spotify.com/v1/audio-analysis/7gHs73wELdeycvS48JfIos,212627,4,2017-04-12T15:29:26Z,5HMjpBO0v78ayq5lreAyDd,Alan Walker,electro house,https://i.scdn.co/image/ab67616d0000b273c4d00cac55ae1b4598c9bc90,Faded,78
0.41,0.711,4,-3.064,1,0.0432,0.373,0.00179,0.139,0.266,159.837,audio_features,6H0zRPEV1ezBHOidNXSt1D,spotify:track:6H0zRPEV1ezBHOidNXSt1D,https://api.spotify.com/v1/tracks/6H0zRPEV1ezBHOidNXSt1D,https://api.spotify.com/v1/audio-analysis/6H0zRPEV1ezBHOidNXSt1D,245250,4,2017-04-12T15:27:51Z,0r4kwvT0acmAl59N6H4Pjk,ILLENIUM,edm,https://i.scdn.co/image/ab67616d0000b27329b1e19c8c1304446a3e1afa,Fractures (feat. Nevve),61
0.64,0.533,0,-6.596,1,0.0706,0.119,0,0.0864,0.515,99.968,audio_features,12GEpg2XOPyqk03JZEZnJs,spotify:track:12GEpg2XOPyqk03JZEZnJs,https://api.spotify.com/v1/tracks/12GEpg2XOPyqk03JZEZnJs,https://api.spotify.com/v1/audio-analysis/12GEpg2XOPyqk03JZEZnJs,220781,4,2017-04-12T15:21:38Z,4VNy5ifZtW3E9SgffbGEti,Kygo,edm,https://i.scdn.co/image/a001cd718a59e16a576b36a35614316a6939ebdd,It Ain’t Me (with Selena Gomez),70
0.45,0.638,5,-5.795,1,0.0273,0.0172,0.432,0.141,0.292,96.988,audio_features,3wtV2ifnHzirkAElgTGh63,spotify:track:3wtV2ifnHzirkAElgTGh63,https://api.spotify.com/v1/tracks/3wtV2ifnHzirkAElgTGh63,https://api.spotify.com/v1/audio-analysis/3wtV2ifnHzirkAElgTGh63,271107,3,2017-04-12T03:33:32Z,3cfAM8b8KqJRoIzt3zLKqw,Coldplay,permanent wave,https://i.scdn.co/image/ab67616d0000b273e83a9bda48a241b0e2be0d8b,Amazing Day,63
0.48,0.718,7,-5.461,1,0.0603,0.0485,0.000343,0.102,0.252,163.987,audio_features,31L9yLXSj6LpCFupyMV6CR,spotify:track:31L9yLXSj6LpCFupyMV6CR,https://api.spotify.com/v1/tracks/31L9yLXSj6LpCFupyMV6CR,https://api.spotify.com/v1/audio-analysis/31L9yLXSj6LpCFupyMV6CR,405320,4,2017-04-12T00:36:33Z,3cfAM8b8KqJRoIzt3zLKqw,Coldplay,permanent wave,https://i.scdn.co/image/ab67616d0000b273e83a9bda48a241b0e2be0d8b,Up&Up,71
0.312,0.418,7,-9.146,1,0.0296,0.131,0.000679,0.0836,0.237,130.795,audio_features,4fzyvSu73BhGvi96p2zwjL,spotify:track:4fzyvSu73BhGvi96p2zwjL,https://api.spotify.com/v1/tracks/4fzyvSu73BhGvi96p2zwjL,https://api.spotify.com/v1/audio-analysis/4fzyvSu73BhGvi96p2zwjL,242496,4,2017-04-12T00:32:25Z,06CvxUVwS8h2aJYcCtApgy,Coldplay,permanent wave,https://i.scdn.co/image/ab67616d0000b2734b3f858e8ace8ca943695ace,Christmas Lights,80
0.625,0.707,2,-4.761,1,0.0337,0.22,0,0.213,0.479,138.064,audio_features,0Ev562zA4pmUsBqjxsxxdx,spotify:track:0Ev562zA4pmUsBqjxsxxdx,https://api.spotify.com/v1/tracks/0Ev562zA4pmUsBqjxsxxdx,https://api.spotify.com/v1/audio-analysis/0Ev562zA4pmUsBqjxsxxdx,248156,4,2017-04-09T13:55:41Z,1fP5UnRB0WNWNHSZRHsRCR,Gryffin,dance pop,https://i.scdn.co/image/b3f108e040798f9f5272687106f27aa73a672835,Feel Good (feat. Daya),74
0.676,0.929,10,-3.194,1,0.0458,0.186,0.000405,0.121,0.157,97.019,audio_features,0JiVRyTJcJnmlwCZ854K4p,spotify:track:0JiVRyTJcJnmlwCZ854K4p,https://api.spotify.com/v1/tracks/0JiVRyTJcJnmlwCZ854K4p,https://api.spotify.com/v1/audio-analysis/0JiVRyTJcJnmlwCZ854K4p,161200,4,2017-04-09T13:53:17Z,4blCxKnK1sGo9D45trrqjt,Alan Walker,electro house,https://i.scdn.co/image/ab67616d0000b273f00ade2f88d8223521bc7f76,Alone,71
0.577,0.698,1,-4.773,1,0.0451,0.0541,0,0.131,0.324,128.061,audio_features,12MqM3S0fTvR6X4Jt1Xvn6,spotify:track:12MqM3S0fTvR6X4Jt1Xvn6,https://api.spotify.com/v1/tracks/12MqM3S0fTvR6X4Jt1Xvn6,https://api.spotify.com/v1/audio-analysis/12MqM3S0fTvR6X4Jt1Xvn6,215625,4,2017-04-09T13:47:19Z,57xpW4q7DYWh7pWzrJ7dK0,The Chainsmokers,edm,https://i.scdn.co/image/ab67616d0000b273fba0fe9bc25cea7b524d778a,Until You Were Gone,58
0.642,0.862,2,-2.712,1,0.0565,0.118,0,0.0705,0.51,102.049,audio_features,1F9ATzR6eLrTXHxjTVKF6K,spotify:track:1F9ATzR6eLrTXHxjTVKF6K,https://api.spotify.com/v1/tracks/1F9ATzR6eLrTXHxjTVKF6K,https://api.spotify.com/v1/audio-analysis/1F9ATzR6eLrTXHxjTVKF6K,195307,4,2017-04-08T01:59:36Z,6yiV6zJIZluf7009byalnp,OneRepublic,dance pop,https://i.scdn.co/image/ab67616d0000b27314e9d017a2b0c9b2a0a8a0ae,Kids - Seeb Remix,2
0.431,0.194,0,-11.759,1,0.0392,0.86,0.00000118,0.272,0.385,94.829,audio_features,3RC0PQuDJC5mfaZSxCiJEL,spotify:track:3RC0PQuDJC5mfaZSxCiJEL,https://api.spotify.com/v1/tracks/3RC0PQuDJC5mfaZSxCiJEL,https://api.spotify.com/v1/audio-analysis/3RC0PQuDJC5mfaZSxCiJEL,166466,4,2017-04-06T13:39:14Z,1GAZulYBOtnc8PqTlZd5yG,Siv Jakobsen,chamber pop,https://i.scdn.co/image/ab67616d0000b27383cdbd5eed9be71706c35087,Like I Used To,36
0.498,0.623,5,-5.136,0,0.308,0.401,0,0.092,0.694,79.154,audio_features,0T8dNUoyjJHM2zDgIPK83L,spotify:track:0T8dNUoyjJHM2zDgIPK83L,https://api.spotify.com/v1/tracks/0T8dNUoyjJHM2zDgIPK83L,https://api.spotify.com/v1/audio-analysis/0T8dNUoyjJHM2zDgIPK83L,220933,4,2017-04-06T02:19:10Z,1Uf0MmrF3BJRaglRpUdtZn,Phlake,danish pop,https://i.scdn.co/image/ab67616d0000b273ad9e4e04382316e972c4684c,Pregnant,52
0.669,0.683,0,-5.214,1,0.173,0.207,0.00000399,0.171,0.452,80.022,audio_features,672amoeenDyj593OhDRgak,spotify:track:672amoeenDyj593OhDRgak,https://api.spotify.com/v1/tracks/672amoeenDyj593OhDRgak,https://api.spotify.com/v1/audio-analysis/672amoeenDyj593OhDRgak,159720,4,2017-04-06T01:36:21Z,1Uf0MmrF3BJRaglRpUdtZn,Phlake,danish pop,https://i.scdn.co/image/ab67616d0000b273ad9e4e04382316e972c4684c,Angel Zoo,55
0.584,0.54,1,-7.786,0,0.0576,0.0895,0,0.261,0.195,137.972,audio_features,3ebXMykcMXOcLeJ9xZ17XH,spotify:track:3ebXMykcMXOcLeJ9xZ17XH,https://api.spotify.com/v1/tracks/3ebXMykcMXOcLeJ9xZ17XH,https://api.spotify.com/v1/audio-analysis/3ebXMykcMXOcLeJ9xZ17XH,220883,4,2017-04-06T00:30:23Z,2v9rQe4F8fVSh5v8bAq0jF,Martin Garrix,big room,https://i.scdn.co/image/ab67616d0000b27364f8a309aa3c0a66a31fc374,Scared to Be Lonely,82
0.659,0.575,1,-6.946,0,0.238,0.286,0,0.116,0.484,87.915,audio_features,2N88e30E0fkrzPFxew6fo6,spotify:track:2N88e30E0fkrzPFxew6fo6,https://api.spotify.com/v1/tracks/2N88e30E0fkrzPFxew6fo6,https://api.spotify.com/v1/audio-analysis/2N88e30E0fkrzPFxew6fo6,211146,4,2017-04-06T00:18:13Z,1IdkYwnRxLKPw6NYsm4m90,Phlake,danish pop,https://i.scdn.co/image/ab67616d0000b27306a38a579b90b0a8012b0100,Chunks,1
0.369,0.295,4,-12.779,1,0.0351,0.657,0.0000154,0.107,0.211,92.226,audio_features,1uKzAldJYlwje9HstlwTie,spotify:track:1uKzAldJYlwje9HstlwTie,https://api.spotify.com/v1/tracks/1uKzAldJYlwje9HstlwTie,https://api.spotify.com/v1/audio-analysis/1uKzAldJYlwje9HstlwTie,171373,4,2017-03-26T08:23:05Z,3MVb2CWB36x7VwYo5sZmf2,Coldplay,permanent wave,https://i.scdn.co/image/ab67616d0000b273124a7215716375bcff8d6ecd,See You Soon,62
0.493,0.339,7,-9.44,1,0.0338,0.781,0,0.15,0.269,125.497,audio_features,0XPaE40MpRUNjPaJjgvAiS,spotify:track:0XPaE40MpRUNjPaJjgvAiS,https://api.spotify.com/v1/tracks/0XPaE40MpRUNjPaJjgvAiS,https://api.spotify.com/v1/audio-analysis/0XPaE40MpRUNjPaJjgvAiS,239252,4,2017-03-18T15:46:12Z,5Zq1QZzZnEnuDG24Z79r2h,Shadya Lan,mandopop,https://i.scdn.co/image/ab67616d0000b273001f25a6569859e25e45122a,聽說聽說,0
0.603,0.358,4,-9.388,1,0.0455,0.885,0,0.076,0.309,119.974,audio_features,7qLUlaenLJFxNmlHaKPPYT,spotify:track:7qLUlaenLJFxNmlHaKPPYT,https://api.spotify.com/v1/tracks/7qLUlaenLJFxNmlHaKPPYT,https://api.spotify.com/v1/audio-analysis/7qLUlaenLJFxNmlHaKPPYT,259373,4,2017-03-18T15:24:21Z,1Q22Xu4jKjLppEXQx7pWMt,Jocie Guo,mandopop,https://i.scdn.co/image/ab67616d0000b273f58c9738b1c57203276169a2,海市蜃樓,10
0.462,0.525,10,-5.453,1,0.0271,0.0121,0,0.115,0.305,143.918,audio_features,3UhtXaS1Xjz0FFkmHxFKq2,spotify:track:3UhtXaS1Xjz0FFkmHxFKq2,https://api.spotify.com/v1/tracks/3UhtXaS1Xjz0FFkmHxFKq2,https://api.spotify.com/v1/audio-analysis/3UhtXaS1Xjz0FFkmHxFKq2,239305,4,2017-03-16T14:34:52Z,5n7FfWD5MG8E4hE6aQQup9,Men Envy Children,mandopop,https://i.scdn.co/image/ab67616d0000b273f196e2a6af30764702700202,不能再愛你,32
0.459,0.451,2,-7.582,1,0.0342,0.0762,0.0000585,0.1,0.304,142.291,audio_features,2fmUFSA8GV3SusglOWgltw,spotify:track:2fmUFSA8GV3SusglOWgltw,https://api.spotify.com/v1/tracks/2fmUFSA8GV3SusglOWgltw,https://api.spotify.com/v1/audio-analysis/2fmUFSA8GV3SusglOWgltw,232933,4,2017-03-16T14:21:19Z,5qFErU1pNz0TmwjznUDYRz,Kenji Wu,mandopop,https://i.scdn.co/image/ab67616d0000b27332199d5d4794e116632ba206,孤獨是會上癮的,42
0.623,0.391,5,-8.246,1,0.0277,0.693,0,0.126,0.141,101.925,audio_features,4abMfRYYhQfzd83BhktbdV,spotify:track:4abMfRYYhQfzd83BhktbdV,https://api.spotify.com/v1/tracks/4abMfRYYhQfzd83BhktbdV,https://api.spotify.com/v1/audio-analysis/4abMfRYYhQfzd83BhktbdV,197160,4,2017-03-16T14:04:15Z,3skp9iLK3BxL6f2yMxpiXk,Jocie Guo,mandopop,https://i.scdn.co/image/ab67616d0000b273450c0bcc3f44293621031add,一百種孤獨的理由,21
0.443,0.726,7,-3.745,1,0.167,0.416,0,0.369,0.37,119.824,audio_features,2ULg8Cw0Ckn5JDGUkCNXko,spotify:track:2ULg8Cw0Ckn5JDGUkCNXko,https://api.spotify.com/v1/tracks/2ULg8Cw0Ckn5JDGUkCNXko,https://api.spotify.com/v1/audio-analysis/2ULg8Cw0Ckn5JDGUkCNXko,220000,4,2017-03-15T14:04:10Z,1Qp6BLtv1KF2zGoNPXALLc,Tritonal,big room,https://i.scdn.co/image/3fe1d4f7f40602c2de4312c3318384fbe490efb7,Hung Up,51
0.746,0.846,9,-2.432,1,0.048,0.0485,0,0.195,0.403,114.955,audio_features,3R6dPfF2yBO8mHySW1XDAa,spotify:track:3R6dPfF2yBO8mHySW1XDAa,https://api.spotify.com/v1/tracks/3R6dPfF2yBO8mHySW1XDAa,https://api.spotify.com/v1/audio-analysis/3R6dPfF2yBO8mHySW1XDAa,174933,4,2017-03-14T10:42:55Z,7J6SYqcOQ705IYA0DUec38,Martin Jensen,big room,https://i.scdn.co/image/ab67616d0000b2736b5f7f452f8443896ab8347c,Solo Dance,63
0.549,0.448,4,-8.025,1,0.0313,0.634,0.000509,0.111,0.182,128.014,audio_features,7eWU1nqoo9CsvimS5NbIwN,spotify:track:7eWU1nqoo9CsvimS5NbIwN,https://api.spotify.com/v1/tracks/7eWU1nqoo9CsvimS5NbIwN,https://api.spotify.com/v1/audio-analysis/7eWU1nqoo9CsvimS5NbIwN,332729,4,2017-03-13T23:19:37Z,0VUY1Pkwszj33MgANqXfUM,Fish Leong,c-pop,https://i.scdn.co/image/ab67616d0000b273b8fd1f1c9ed9d7cb550fde84,我是幸福的,20
0.527,0.327,0,-9.051,1,0.0277,0.629,0.000116,0.107,0.112,120.015,audio_features,6eJRrmxOtg2fw8GvS989WO,spotify:track:6eJRrmxOtg2fw8GvS989WO,https://api.spotify.com/v1/tracks/6eJRrmxOtg2fw8GvS989WO,https://api.spotify.com/v1/audio-analysis/6eJRrmxOtg2fw8GvS989WO,326474,4,2017-03-12T08:03:34Z,3kW0HDJgKO3eTGrDnUFZn8,Ronghao Li,cantopop,https://i.scdn.co/image/ab67616d0000b273d2fd4466af2fdd35b399585d,不說 (電影《從你的全世界路過》路過版主題曲),33
0.388,0.327,5,-12.522,1,0.0317,0.732,0.00103,0.15,0.222,107.894,audio_features,2pp3RfqX5cb1BAnmNi4Nej,spotify:track:2pp3RfqX5cb1BAnmNi4Nej,https://api.spotify.com/v1/tracks/2pp3RfqX5cb1BAnmNi4Nej,https://api.spotify.com/v1/audio-analysis/2pp3RfqX5cb1BAnmNi4Nej,140333,3,2017-03-12T06:25:00Z,16niuq7vcf4QvnnrJO7yFc,Louis Armstrong,adult standards,https://i.scdn.co/image/ab67616d0000b2738496ba38d3eaaa0a076be39e,What A Wonderful World - Single Version,10
0.532,0.0744,1,-16.092,1,0.0355,0.949,0.0000122,0.106,0.125,117.131,audio_features,3xZMPZQYETEn4hjor3TR1A,spotify:track:3xZMPZQYETEn4hjor3TR1A,https://api.spotify.com/v1/tracks/3xZMPZQYETEn4hjor3TR1A,https://api.spotify.com/v1/audio-analysis/3xZMPZQYETEn4hjor3TR1A,270400,3,2017-03-12T06:23:58Z,5qC5YqtLMlsm5Pyl6GtfpP,Sarah McLachlan,canadian pop,https://i.scdn.co/image/ab67616d0000b2739469c3ab051994ec802574a6,Angel,69
0.599,0.448,8,-6.312,1,0.0232,0.163,0,0.106,0.168,95.05,audio_features,0tgVpDi06FyKpA1z0VMD4v,spotify:track:0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/tracks/0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/audio-analysis/0tgVpDi06FyKpA1z0VMD4v,263400,3,2017-03-06T15:31:18Z,3T4tUhGYeRNVUGevb0wThu,Ed Sheeran,pop,https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96,Perfect,88
0.624,0.876,9,-3.374,1,0.1,0.0735,0,0.327,0.781,99.943,audio_features,0afhq8XCExXpqazXczTSve,spotify:track:0afhq8XCExXpqazXczTSve,https://api.spotify.com/v1/tracks/0afhq8XCExXpqazXczTSve,https://api.spotify.com/v1/audio-analysis/0afhq8XCExXpqazXczTSve,170827,4,2017-03-06T15:31:18Z,3T4tUhGYeRNVUGevb0wThu,Ed Sheeran,pop,https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96,Galway Girl,81
0.522,0.385,0,-7.355,1,0.0288,0.536,0,0.135,0.236,89.792,audio_features,2RttW7RAu5nOAfq6YFvApB,spotify:track:2RttW7RAu5nOAfq6YFvApB,https://api.spotify.com/v1/tracks/2RttW7RAu5nOAfq6YFvApB,https://api.spotify.com/v1/audio-analysis/2RttW7RAu5nOAfq6YFvApB,207520,4,2017-03-06T15:31:18Z,3T4tUhGYeRNVUGevb0wThu,Ed Sheeran,pop,https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96,Happier,84
0.604,0.366,7,-7.881,1,0.0267,0.719,0,0.162,0.181,105.177,audio_features,2dfHh7ECGxfNqZTQno09Vk,spotify:track:2dfHh7ECGxfNqZTQno09Vk,https://api.spotify.com/v1/tracks/2dfHh7ECGxfNqZTQno09Vk,https://api.spotify.com/v1/audio-analysis/2dfHh7ECGxfNqZTQno09Vk,248413,3,2017-03-06T15:31:18Z,3T4tUhGYeRNVUGevb0wThu,Ed Sheeran,pop,https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96,Hearts Don't Break Around Here,71
0.55,0.689,3,-7.76,0,0.094,0.0498,0,0.207,0.408,99.904,audio_features,6DsFZITJMPnh8z5XewfVmL,spotify:track:6DsFZITJMPnh8z5XewfVmL,https://api.spotify.com/v1/tracks/6DsFZITJMPnh8z5XewfVmL,https://api.spotify.com/v1/audio-analysis/6DsFZITJMPnh8z5XewfVmL,224487,4,2016-05-19T03:23:55Z,1lmuf0jQIFOnFOSV2x4RyX,Kygo,edm,https://i.scdn.co/image/ab67616d0000b2736b8271022e710c8b79989e58,Raging,65
0.383,0.382,0,-10.753,1,0.0331,0.437,0,0.113,0.0777,144.891,audio_features,48FuVo0KwE3N7Fqmc8cT4r,spotify:track:48FuVo0KwE3N7Fqmc8cT4r,https://api.spotify.com/v1/tracks/48FuVo0KwE3N7Fqmc8cT4r,https://api.spotify.com/v1/audio-analysis/48FuVo0KwE3N7Fqmc8cT4r,242947,4,2016-05-19T03:12:09Z,6EuKoCk8R63UfuPLa9qr7U,OneRepublic,dance pop,https://i.scdn.co/image/b4ff9fdad40aa1804c60fb9e52f6974e156f8b7f,All This Time,39
0.492,0.859,4,-4.274,1,0.0332,0.0659,0,0.0756,0.251,92.474,audio_features,48s0QHJgmiNsth3WEO6U4M,spotify:track:48s0QHJgmiNsth3WEO6U4M,https://api.spotify.com/v1/tracks/48s0QHJgmiNsth3WEO6U4M,https://api.spotify.com/v1/audio-analysis/48s0QHJgmiNsth3WEO6U4M,223853,4,2016-05-19T03:11:56Z,2KSpGeDoNjqCKg6HL8LAyI,OneRepublic,dance pop,https://i.scdn.co/image/d84c9fbffa9e04f1cc90b3c322f378b9a31584b1,Stop And Stare,61
0.524,0.518,2,-9.427,1,0.0286,0.905,0.298,0.121,0.133,117.059,audio_features,1p50TN8eyDm3mJHZVgcTxm,spotify:track:1p50TN8eyDm3mJHZVgcTxm,https://api.spotify.com/v1/tracks/1p50TN8eyDm3mJHZVgcTxm,https://api.spotify.com/v1/audio-analysis/1p50TN8eyDm3mJHZVgcTxm,290480,4,2016-05-19T03:11:43Z,2bbhW5ifCwOYM8DMkqoYBF,OneRepublic,dance pop,https://i.scdn.co/image/0d27c5537e9d4856b2aef8bc7dfbeb3be9dd9520,Au Revoir,45
0.479,0.708,1,-4.393,1,0.0275,0.106,0,0.736,0.342,140.032,audio_features,4XOVGSQjmxtSbt3pKk0Ouh,spotify:track:4XOVGSQjmxtSbt3pKk0Ouh,https://api.spotify.com/v1/tracks/4XOVGSQjmxtSbt3pKk0Ouh,https://api.spotify.com/v1/audio-analysis/4XOVGSQjmxtSbt3pKk0Ouh,247987,4,2016-05-19T03:11:26Z,2bbhW5ifCwOYM8DMkqoYBF,OneRepublic,dance pop,https://i.scdn.co/image/0d27c5537e9d4856b2aef8bc7dfbeb3be9dd9520,Preacher,48
0.714,0.451,5,-8.268,1,0.0276,0.0883,0,0.108,0.406,127.787,audio_features,7GJClzimvMSghjcrKxuf1M,spotify:track:7GJClzimvMSghjcrKxuf1M,https://api.spotify.com/v1/tracks/7GJClzimvMSghjcrKxuf1M,https://api.spotify.com/v1/audio-analysis/7GJClzimvMSghjcrKxuf1M,200720,4,2016-05-19T02:48:55Z,5tF2lAa2rh2kU2xIiBzWia,George Ezra,folk-pop,https://i.scdn.co/image/ab67616d0000b2732b01e29ac167ad5be48f03ef,Budapest,77
0.24,0.341,6,-7.51,1,0.035,0.921,0.00000438,0.133,0.2,68.279,audio_features,4ojJ0YCuyWRrA9dHacmnx5,spotify:track:4ojJ0YCuyWRrA9dHacmnx5,https://api.spotify.com/v1/tracks/4ojJ0YCuyWRrA9dHacmnx5,https://api.spotify.com/v1/audio-analysis/4ojJ0YCuyWRrA9dHacmnx5,244203,4,2016-05-19T01:39:09Z,2dQ5eHqkR3ydq4kZ4l4GTm,LaLa Hsu,c-pop,https://i.scdn.co/image/ab67616d0000b273ddca763b8d2e5ac850b14b54,只要一分鐘 (電影同名中文主題曲),14
0.514,0.432,0,-8.12,1,0.0283,0.603,0,0.0757,0.268,133.721,audio_features,6K2tTU6xJ9hxvwC0VPVx8E,spotify:track:6K2tTU6xJ9hxvwC0VPVx8E,https://api.spotify.com/v1/tracks/6K2tTU6xJ9hxvwC0VPVx8E,https://api.spotify.com/v1/audio-analysis/6K2tTU6xJ9hxvwC0VPVx8E,252760,4,2016-05-19T01:38:49Z,1UTK26i8JWkhu9hOnbvqw9,Miu Chu,mandopop,https://i.scdn.co/image/ab67616d0000b27376cea40582bc7175040003da,Quietness - 三立、台視偶像劇《愛上哥們》插曲,11
0.498,0.475,8,-8.043,1,0.029,0.509,0,0.247,0.382,77.892,audio_features,00V2jgXWvvwY5wWan8buzm,spotify:track:00V2jgXWvvwY5wWan8buzm,https://api.spotify.com/v1/tracks/00V2jgXWvvwY5wWan8buzm,https://api.spotify.com/v1/audio-analysis/00V2jgXWvvwY5wWan8buzm,280120,4,2016-05-19T01:37:13Z,7z9ssIzOlJAos2yUnTh899,Bii,mandopop,https://i.scdn.co/image/ab67616d0000b27335852e9f7643955974310985,逆時光的浪,40
0.586,0.484,5,-7.893,1,0.0345,0.532,0.00000135,0.0831,0.249,132.019,audio_features,4I0eQeDDQ0azkxowydDxVl,spotify:track:4I0eQeDDQ0azkxowydDxVl,https://api.spotify.com/v1/tracks/4I0eQeDDQ0azkxowydDxVl,https://api.spotify.com/v1/audio-analysis/4I0eQeDDQ0azkxowydDxVl,229187,4,2016-05-19T01:03:10Z,6tyI2X4y1ipmNUOa6BR3Nw,Claire Kuo,mandopop,https://i.scdn.co/image/ab67616d0000b2738b32ace7db46c53b2998812c,忘了如何遺忘,32
0.589,0.567,0,-8.548,0,0.0472,0.608,0,0.071,0.518,180.021,audio_features,1rAywAtbOxHszio4OTwYPf,spotify:track:1rAywAtbOxHszio4OTwYPf,https://api.spotify.com/v1/tracks/1rAywAtbOxHszio4OTwYPf,https://api.spotify.com/v1/audio-analysis/1rAywAtbOxHszio4OTwYPf,216827,4,2016-05-19T00:52:39Z,5fktfi7lRxrxAekrSMTv0v,Tia Lee,taiwan pop,https://i.scdn.co/image/ab67616d0000b2736dcfae471c483970624b5e17,是我不夠好,49
0.402,0.641,2,-5.905,1,0.0335,0.534,0,0.112,0.252,145.054,audio_features,0VqSdtXseb9khdZrnYVyM1,spotify:track:0VqSdtXseb9khdZrnYVyM1,https://api.spotify.com/v1/tracks/0VqSdtXseb9khdZrnYVyM1,https://api.spotify.com/v1/audio-analysis/0VqSdtXseb9khdZrnYVyM1,265800,4,2016-05-19T00:46:27Z,2BllRBDJwm9kthtOoYTzNK,JJ Lin,mandopop,https://i.scdn.co/image/ab67616d0000b27328c8c2fcc98775c7ea48b81c,不為誰而作的歌,65
